"","Index","Status","Sats","RTC.date","RTC.time","FIX.date","FIX.time","Delta.s.","Latitude","Longitude","Altitude.m.","HDOP","eRes","Temperature.C.","Voltage.V.","site","nest","year","FIX.date2","firstfix","trackday","fewpoints","barn_lat","barn_long","distance","close50","close100"
"401",30,"Valid","6/8","21/06/26","13:40:04","21/06/26","13:39:50.906",-13.094,40.10838,-105.19008,1551.25,1.7,0.9,0,0,"Cathys","ca03",2021,"2021-06-26",0,"ca03-06-26",FALSE,40.1104,-105.18604,411.0314282164,FALSE,FALSE
"402",31,"Valid","8/9","21/06/26","13:50:04","21/06/26","13:49:50.824",-13.176,40.11106,-105.18957,1542.53,1.2,0.8,0,0,"Cathys","ca03",2021,"2021-06-26",0,"ca03-06-26",FALSE,40.1104,-105.18604,309.74699129459,FALSE,FALSE
"403",32,"Valid","7/8","21/06/26","14:00:04","21/06/26","13:59:50.798",-13.202,40.11406,-105.18412,1535.65,2.2,0.8,0,0,"Cathys","ca03",2021,"2021-06-26",0,"ca03-06-26",FALSE,40.1104,-105.18604,438.121217198482,FALSE,FALSE
"404",33,"Valid","8/9","21/06/26","14:10:04","21/06/26","14:09:50.838",-13.162,40.11266,-105.18393,1543.65,1.2,0.6,0,0,"Cathys","ca03",2021,"2021-06-26",0,"ca03-06-26",FALSE,40.1104,-105.18604,308.75877170829,FALSE,FALSE
"405",34,"Valid","7/8","21/06/26","14:20:05","21/06/26","14:19:51.747",-13.253,40.11404,-105.18719,1543.77,1.9,0.7,0,0,"Cathys","ca03",2021,"2021-06-26",0,"ca03-06-26",FALSE,40.1104,-105.18604,415.895161509264,FALSE,FALSE
"406",35,"Valid","6/7","21/06/26","14:30:05","21/06/26","14:29:51.777",-13.223,40.12302,-105.19113,1550.31,3.2,0.8,0,0,"Cathys","ca03",2021,"2021-06-26",0,"ca03-06-26",FALSE,40.1104,-105.18604,1466.92941963517,FALSE,FALSE
"407",36,"Valid","7/8","21/06/26","14:40:04","21/06/26","14:39:50.761",-13.239,40.11979,-105.18951,1537.25,2.5,0.8,0,0,"Cathys","ca03",2021,"2021-06-26",0,"ca03-06-26",FALSE,40.1104,-105.18604,1083.78891659873,FALSE,FALSE
"408",37,"Valid","7/9","21/06/26","14:50:07","21/06/26","14:49:53.719",-13.281,40.12058,-105.19267,1549.89,1.2,1.2,0,0,"Cathys","ca03",2021,"2021-06-26",0,"ca03-06-26",FALSE,40.1104,-105.18604,1263.78833652918,FALSE,FALSE
"409",38,"Valid","8/9","21/06/27","13:00:04","21/06/27","12:59:47.023",-16.977,40.11267,-105.18391,1537.5,1.5,0.7,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,310.655506616707,FALSE,FALSE
"410",39,"Valid","7/8","21/06/27","13:10:04","21/06/27","13:09:47.028",-16.972,40.11927,-105.19073,1538.24,3,1.3,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,1062.95911328981,FALSE,FALSE
"411",40,"Valid","8/9","21/06/27","13:20:04","21/06/27","13:19:46.976",-17.024,40.11263,-105.18394,1537.11,1.2,1,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,305.557287031779,FALSE,FALSE
"412",41,"Valid","8/9","21/06/27","13:30:04","21/06/27","13:29:46.973",-17.027,40.11633,-105.1954,1540.88,1.3,0.4,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,1034.55272905162,FALSE,FALSE
"413",42,"Valid","8/9","21/06/27","13:40:04","21/06/27","13:39:46.932",-17.068,40.11978,-105.18952,1541.04,1.2,1.5,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,1082.95398738232,FALSE,FALSE
"414",43,"Valid","8/9","21/06/27","13:50:05","21/06/27","13:49:47.915",-17.085,40.11179,-105.18546,1539.61,1.3,1.3,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,162.06878191624,FALSE,FALSE
"415",44,"Valid","8/9","21/06/27","14:00:04","21/06/27","13:59:46.895",-17.105,40.11316,-105.18435,1535.94,1.1,0.7,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,338.640982325138,FALSE,FALSE
"416",45,"Valid","7/8","21/06/27","14:10:05","21/06/27","14:09:47.869",-17.131,40.1104,-105.1861,1543.3,1.5,2.6,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,5.11537054486694,TRUE,TRUE
"417",46,"Valid","6/7","21/06/27","14:20:04","21/06/27","14:19:46.837",-17.163,40.11036,-105.18614,1540.18,3.3,0.5,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,9.61316050934874,TRUE,TRUE
"418",48,"Valid","7/8","21/06/27","14:40:04","21/06/27","14:39:46.762",-17.238,40.11164,-105.18543,1541.84,1.9,1.7,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,147.179905726089,FALSE,FALSE
"419",49,"Valid","6/7","21/06/27","14:50:06","21/06/27","14:49:48.746",-17.254,40.11039,-105.18608,1542,2.1,0.8,0,0,"Cathys","ca03",2021,"2021-06-27",0,"ca03-06-27",FALSE,40.1104,-105.18604,3.58646101333122,TRUE,TRUE
"420",50,"Valid","8/9","21/06/28","13:00:04","21/06/28","12:59:43.275",-20.725,40.11032,-105.18616,1539.25,1.2,0.8,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,13.5489783687174,TRUE,TRUE
"421",51,"Valid","8/9","21/06/28","13:10:04","21/06/28","13:09:43.245",-20.755,40.1105,-105.18579,1545.67,1.4,0.3,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,24.0328819623127,TRUE,TRUE
"422",52,"Valid","6/7","21/06/28","13:20:05","21/06/28","13:19:44.219",-20.781,40.11065,-105.18828,1545.9,1.7,0.4,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,192.980424456621,FALSE,FALSE
"423",53,"Valid","8/9","21/06/28","13:30:05","21/06/28","13:29:44.133",-20.867,40.11032,-105.18615,1543.85,1.2,0.7,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,12.9173131710579,TRUE,TRUE
"424",54,"Valid","8/9","21/06/28","13:40:04","21/06/28","13:39:43.153",-20.847,40.11067,-105.18577,1544.63,1.2,1.3,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,37.7978286382491,TRUE,TRUE
"425",55,"Valid","6/7","21/06/28","13:50:04","21/06/28","13:49:43.133",-20.867,40.10814,-105.19023,1543.33,2.2,1.1,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,436.560604991378,FALSE,FALSE
"426",56,"Valid","8/9","21/06/28","14:00:04","21/06/28","13:59:43.107",-20.893,40.10926,-105.18666,1540.62,1.2,0.8,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,137.175350711728,FALSE,FALSE
"427",57,"Valid","8/9","21/06/28","14:10:04","21/06/28","14:09:43.112",-20.888,40.11178,-105.18547,1537.81,0.9,1.8,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,160.751936722742,FALSE,FALSE
"428",58,"Valid","7/9","21/06/28","14:20:05","21/06/28","14:19:44.045",-20.955,40.11182,-105.18553,1540.09,1.3,1.1,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,163.557493910707,FALSE,FALSE
"429",59,"Valid","7/8","21/06/28","14:30:06","21/06/28","14:29:45.029",-20.971,40.11319,-105.18538,1539.31,1.5,1.1,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,314.861156076315,FALSE,FALSE
"430",60,"Valid","5/6","21/06/28","14:40:06","21/06/28","14:39:44.983",-21.017,40.1118,-105.1858,1535.21,3.5,0.8,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,156.792298836228,FALSE,FALSE
"431",61,"Valid","8/9","21/06/28","14:50:04","21/06/28","14:49:42.979",-21.021,40.11356,-105.18598,1538.34,2,0.3,0,0,"Cathys","ca03",2021,"2021-06-28",0,"ca03-06-28",FALSE,40.1104,-105.18604,350.913525934873,FALSE,FALSE
"432",62,"Valid","8/9","21/06/29","13:00:04","21/06/29","12:59:39.434",-24.566,40.10675,-105.18285,1539.31,1.2,0.6,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,488.083245643822,FALSE,FALSE
"433",63,"Valid","5/6","21/06/29","13:10:04","21/06/29","13:09:39.401",-24.599,40.11177,-105.18554,1539.79,2.8,0.4,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,157.980141412022,FALSE,FALSE
"434",64,"Valid","7/8","21/06/29","13:20:04","21/06/29","13:19:39.368",-24.632,40.11145,-105.18801,1542.04,1.4,1.4,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,204.453511968727,FALSE,FALSE
"435",65,"Valid","7/8","21/06/29","13:30:05","21/06/29","13:29:40.346",-24.654,40.11154,-105.18667,1552.08,1.7,1.3,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,137.505803709317,FALSE,FALSE
"436",66,"Valid","7/8","21/06/29","13:40:14","21/06/29","13:39:49.316",-24.684,40.11206,-105.18552,1543.47,1.3,0.9,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,189.577507924216,FALSE,FALSE
"437",67,"Valid","7/8","21/06/29","13:50:04","21/06/29","13:49:39.288",-24.712,40.11174,-105.18627,1542.63,1.6,0.3,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,150.075809974016,FALSE,FALSE
"438",68,"Valid","6/7","21/06/29","14:00:04","21/06/29","13:59:39.271",-24.729,40.1137,-105.18901,1542.1,2.4,0.4,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,445.395634542332,FALSE,FALSE
"439",69,"Valid","7/9","21/06/29","14:10:04","21/06/29","14:09:39.236",-24.764,40.1191,-105.19091,1546.42,1.5,0.7,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,1051.45739789904,FALSE,FALSE
"440",70,"Valid","7/8","21/06/29","14:20:06","21/06/29","14:19:41.185",-24.815,40.11178,-105.18559,1554.86,1.2,2.8,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,157.960515960672,FALSE,FALSE
"441",71,"Valid","8/9","21/06/29","14:30:04","21/06/29","14:29:39.174",-24.826,40.11718,-105.20362,1556.57,2.4,0.7,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,1677.18262021901,FALSE,FALSE
"442",72,"Valid","8/9","21/06/29","14:40:09","21/06/29","14:39:44.145",-24.855,40.11144,-105.18712,1545.3,1.6,1.7,0,0,"Cathys","ca03",2021,"2021-06-29",0,"ca03-06-29",FALSE,40.1104,-105.18604,147.692947953303,FALSE,FALSE
