"","Index","Status","Sats","RTC.date","RTC.time","FIX.date","FIX.time","Delta.s.","Latitude","Longitude","Altitude.m.","HDOP","eRes","Temperature.C.","Voltage.V.","site","nest","year","FIX.date2","firstfix","trackday","fewpoints"
"771",2,"Valid","8/9","21/06/23","13:00:12","21/06/23","13:00:08.001",-3.999,40.13134,-105.23059,1664.1,1.3,1,0,0,"BlueCloud","bc09",2021,"2021-06-23",0,"bc09-06-23",FALSE
"772",4,"Valid","7/8","21/06/23","13:20:05","21/06/23","13:20:01.088",-3.912,40.13201,-105.2182,1584.63,1.4,0.7,0,0,"BlueCloud","bc09",2021,"2021-06-23",0,"bc09-06-23",FALSE
"773",8,"Valid","7/8","21/06/23","14:00:04","21/06/23","13:59:59.995",-4.005,40.13658,-105.21475,1578.43,1.2,0.5,0,0,"BlueCloud","bc09",2021,"2021-06-23",0,"bc09-06-23",FALSE
"774",10,"Valid","7/8","21/06/23","14:20:04","21/06/23","14:19:59.955",-4.045,40.12787,-105.21373,1566.17,1.5,0.5,0,0,"BlueCloud","bc09",2021,"2021-06-23",0,"bc09-06-23",FALSE
"775",12,"Valid","7/9","21/06/23","14:40:09","21/06/23","14:40:04.921",-4.079,40.1351,-105.21295,1588.32,1.9,1.1,0,0,"BlueCloud","bc09",2021,"2021-06-23",0,"bc09-06-23",FALSE
"776",14,"Valid","8/9","21/06/24","13:00:10","21/06/24","13:00:03.166",-6.834,40.13208,-105.21817,1584.63,1.5,1.3,0,0,"BlueCloud","bc09",2021,"2021-06-24",0,"bc09-06-24",FALSE
"777",17,"Valid","4/5","21/06/24","13:30:11","21/06/24","13:30:04.004",-6.996,40.13189,-105.21128,1584.66,2.9,0.2,0,0,"BlueCloud","bc09",2021,"2021-06-24",0,"bc09-06-24",FALSE
"778",20,"Valid","8/9","21/06/24","14:00:05","21/06/24","13:59:58.073",-6.927,40.13571,-105.21413,1575.01,1.3,1.1,0,0,"BlueCloud","bc09",2021,"2021-06-24",0,"bc09-06-24",FALSE
"779",22,"Valid","7/8","21/06/24","14:20:04","21/06/24","14:19:57.029",-6.971,40.13558,-105.21415,1574.1,1.4,0.4,0,0,"BlueCloud","bc09",2021,"2021-06-24",0,"bc09-06-24",FALSE
"780",24,"Valid","8/9","21/06/24","14:40:11","21/06/24","14:40:03.981",-7.019,40.132,-105.21821,1580,1.2,0.9,0,0,"BlueCloud","bc09",2021,"2021-06-24",0,"bc09-06-24",FALSE
"781",25,"Valid","8/9","21/06/24","14:50:06","21/06/24","14:49:58.936",-7.064,40.13233,-105.22123,1620.89,2.4,3.6,0,0,"BlueCloud","bc09",2021,"2021-06-24",0,"bc09-06-24",FALSE
"782",28,"Valid","8/9","21/06/25","13:20:04","21/06/25","13:19:54.157",-9.843,40.13571,-105.21419,1569.9,1.2,1.3,0,0,"BlueCloud","bc09",2021,"2021-06-25",0,"bc09-06-25",FALSE
"783",30,"Valid","8/9","21/06/25","13:40:04","21/06/25","13:39:54.116",-9.884,40.13569,-105.21423,1568.52,1.2,0.8,0,0,"BlueCloud","bc09",2021,"2021-06-25",0,"bc09-06-25",FALSE
"784",31,"Valid","6/7","21/06/25","13:50:05","21/06/25","13:49:55.086",-9.914,40.1346,-105.21425,1570.85,1.9,0.8,0,0,"BlueCloud","bc09",2021,"2021-06-25",0,"bc09-06-25",FALSE
"785",34,"Valid","7/9","21/06/25","14:20:09","21/06/25","14:19:59.026",-9.974,40.1354,-105.21331,1569.94,1.2,1.1,0,0,"BlueCloud","bc09",2021,"2021-06-25",0,"bc09-06-25",FALSE
"786",36,"Valid","8/9","21/06/25","14:40:04","21/06/25","14:39:54.003",-9.997,40.1318,-105.21862,1587.07,1,2,0,0,"BlueCloud","bc09",2021,"2021-06-25",0,"bc09-06-25",FALSE
"787",37,"Valid","8/9","21/06/25","14:50:04","21/06/25","14:49:53.920",-10.08,40.12769,-105.21457,1572.91,1.1,1.1,0,0,"BlueCloud","bc09",2021,"2021-06-25",0,"bc09-06-25",FALSE
"788",38,"Valid","8/9","21/06/26","13:00:04","21/06/26","12:59:51.134",-12.866,40.13588,-105.21303,1563.43,1.2,1.4,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"789",39,"Valid","8/9","21/06/26","13:10:10","21/06/26","13:09:57.107",-12.893,40.13216,-105.21218,1569.68,1.4,1.8,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"790",41,"Valid","7/8","21/06/26","13:30:04","21/06/26","13:29:51.051",-12.949,40.13579,-105.21316,1570.52,1.4,0.5,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"791",42,"Valid","7/8","21/06/26","13:40:11","21/06/26","13:39:57.400",-13.6,40.12726,-105.21451,1569.98,1.4,0.7,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"792",43,"Valid","7/8","21/06/26","13:50:08","21/06/26","13:49:55.021",-12.979,40.13591,-105.21298,1570.11,1.4,0.4,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"793",44,"Valid","8/9","21/06/26","14:00:09","21/06/26","13:59:56.002",-12.998,40.13758,-105.2139,1577.5,1.2,1.7,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"794",45,"Valid","6/6","21/06/26","14:10:11","21/06/26","14:09:57.401",-13.599,40.13608,-105.21306,1603.54,1.6,2.9,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"795",46,"Valid","8/9","21/06/26","14:20:04","21/06/26","14:19:50.964",-13.036,40.13186,-105.21794,1581.98,1.3,1.3,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"796",47,"Valid","8/9","21/06/26","14:30:04","21/06/26","14:29:50.937",-13.063,40.13186,-105.21794,1580.25,1.3,2.1,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"797",48,"Valid","7/7","21/06/26","14:40:04","21/06/26","14:39:50.904",-13.096,40.13588,-105.21327,1577.51,1.2,2.9,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"798",49,"Valid","9/9","21/06/26","14:50:04","21/06/26","14:49:50.911",-13.089,40.13582,-105.21331,1578.76,0.9,1.6,0,0,"BlueCloud","bc09",2021,"2021-06-26",0,"bc09-06-26",FALSE
"799",51,"Valid","5/6","21/06/27","13:10:05","21/06/27","13:09:49.068",-15.932,40.12813,-105.21308,1577.76,4.3,0.6,0,0,"BlueCloud","bc09",2021,"2021-06-27",0,"bc09-06-27",FALSE
"800",53,"Valid","8/9","21/06/27","13:30:04","21/06/27","13:29:47.960",-16.04,40.13593,-105.21268,1572.62,1.2,1,0,0,"BlueCloud","bc09",2021,"2021-06-27",0,"bc09-06-27",FALSE
"801",54,"Valid","8/9","21/06/27","13:40:04","21/06/27","13:39:47.936",-16.064,40.13748,-105.21371,1571.12,1.3,1,0,0,"BlueCloud","bc09",2021,"2021-06-27",0,"bc09-06-27",FALSE
"802",55,"Valid","8/9","21/06/27","13:50:04","21/06/27","13:49:47.985",-16.015,40.1315,-105.21872,1594.17,1.2,2.1,0,0,"BlueCloud","bc09",2021,"2021-06-27",0,"bc09-06-27",FALSE
"803",56,"Valid","8/9","21/06/27","14:00:04","21/06/27","13:59:47.942",-16.058,40.13578,-105.21288,1578.54,1.1,1.1,0,0,"BlueCloud","bc09",2021,"2021-06-27",0,"bc09-06-27",FALSE
"804",57,"Valid","7/8","21/06/27","14:10:04","21/06/27","14:09:47.925",-16.075,40.12871,-105.21245,1568.06,1.6,0.5,0,0,"BlueCloud","bc09",2021,"2021-06-27",0,"bc09-06-27",FALSE
"805",58,"Valid","8/9","21/06/27","14:20:04","21/06/27","14:19:47.906",-16.094,40.13587,-105.21297,1566.96,1.1,0.8,0,0,"BlueCloud","bc09",2021,"2021-06-27",0,"bc09-06-27",FALSE
"806",59,"Valid","8/9","21/06/27","14:30:04","21/06/27","14:29:47.833",-16.167,40.13594,-105.21265,1567.3,1.2,1.2,0,0,"BlueCloud","bc09",2021,"2021-06-27",0,"bc09-06-27",FALSE
"807",60,"Valid","6/7","21/06/27","14:40:04","21/06/27","14:39:47.856",-16.144,40.13596,-105.21275,1568.29,2,0.5,0,0,"BlueCloud","bc09",2021,"2021-06-27",0,"bc09-06-27",FALSE
"808",61,"Valid","8/9","21/06/27","14:50:05","21/06/27","14:49:48.836",-16.164,40.13515,-105.21837,1577.81,1,0.7,0,0,"BlueCloud","bc09",2021,"2021-06-27",0,"bc09-06-27",FALSE
"809",63,"Valid","8/9","21/06/28","13:10:11","21/06/28","13:09:51.934",-19.066,40.13585,-105.21316,1567.79,1.9,7,0,0,"BlueCloud","bc09",2021,"2021-06-28",0,"bc09-06-28",FALSE
"810",64,"Valid","8/9","21/06/28","13:20:04","21/06/28","13:19:44.982",-19.018,40.13188,-105.21794,1580.03,1.5,1,0,0,"BlueCloud","bc09",2021,"2021-06-28",0,"bc09-06-28",FALSE
"811",65,"Valid","3/3","21/06/28","13:30:11","21/06/28","13:29:52.000",-19,40.13587,-105.21292,1580.06,2.5,0,0,0,"BlueCloud","bc09",2021,"2021-06-28",0,"bc09-06-28",FALSE
"812",68,"Valid","8/9","21/06/28","14:00:04","21/06/28","13:59:44.836",-19.164,40.13645,-105.21257,1574.86,1.2,1.3,0,0,"BlueCloud","bc09",2021,"2021-06-28",0,"bc09-06-28",FALSE
"813",71,"Valid","8/9","21/06/28","14:30:08","21/06/28","14:29:48.831",-19.169,40.13673,-105.21472,1572.31,1.1,0.6,0,0,"BlueCloud","bc09",2021,"2021-06-28",0,"bc09-06-28",FALSE
"814",72,"Valid","8/9","21/06/28","14:40:05","21/06/28","14:39:45.812",-19.188,40.13334,-105.20967,1561.52,1.5,0.8,0,0,"BlueCloud","bc09",2021,"2021-06-28",0,"bc09-06-28",FALSE
"815",73,"Valid","8/9","21/06/28","14:50:08","21/06/28","14:49:48.789",-19.211,40.12792,-105.21442,1571.77,1,1,0,0,"BlueCloud","bc09",2021,"2021-06-28",0,"bc09-06-28",FALSE
"816",75,"Valid","6/7","21/06/29","13:10:05","21/06/29","13:09:42.920",-22.08,40.13585,-105.21328,1571.05,3.5,1,0,0,"BlueCloud","bc09",2021,"2021-06-29",0,"bc09-06-29",FALSE
"817",76,"Valid","7/9","21/06/29","13:20:05","21/06/29","13:19:42.932",-22.068,40.12767,-105.21468,1571.47,1.3,1,0,0,"BlueCloud","bc09",2021,"2021-06-29",0,"bc09-06-29",FALSE
"818",77,"Valid","7/9","21/06/29","13:30:04","21/06/29","13:29:41.885",-22.115,40.13625,-105.21356,1572.5,1.3,3.4,0,0,"BlueCloud","bc09",2021,"2021-06-29",0,"bc09-06-29",FALSE
"819",78,"Valid","8/9","21/06/29","13:40:06","21/06/29","13:39:43.854",-22.146,40.13618,-105.21361,1578.26,1,1.8,0,0,"BlueCloud","bc09",2021,"2021-06-29",0,"bc09-06-29",FALSE
"820",79,"Valid","7/8","21/06/29","13:50:04","21/06/29","13:49:41.841",-22.159,40.12797,-105.21477,1574.84,2.2,0.6,0,0,"BlueCloud","bc09",2021,"2021-06-29",0,"bc09-06-29",FALSE
"821",80,"Valid","8/9","21/06/29","14:00:04","21/06/29","13:59:41.811",-22.189,40.13621,-105.2135,1570.74,1.2,1,0,0,"BlueCloud","bc09",2021,"2021-06-29",0,"bc09-06-29",FALSE
"822",81,"Valid","7/9","21/06/29","14:10:05","21/06/29","14:09:42.783",-22.217,40.14219,-105.20362,1543.31,2.3,0.8,0,0,"BlueCloud","bc09",2021,"2021-06-29",0,"bc09-06-29",FALSE
"823",82,"Valid","8/9","21/06/29","14:20:08","21/06/29","14:19:45.754",-22.246,40.13652,-105.21272,1574.84,1,0.9,0,0,"BlueCloud","bc09",2021,"2021-06-29",0,"bc09-06-29",FALSE
"824",83,"Valid","6/7","21/06/29","14:30:09","21/06/29","14:29:46.700",-22.3,40.13583,-105.21316,1571.75,2,1,0,0,"BlueCloud","bc09",2021,"2021-06-29",0,"bc09-06-29",FALSE
"825",85,"Valid","7/9","21/06/29","14:50:07","21/06/29","14:49:44.705",-22.295,40.14177,-105.20368,1552.26,1.1,2.4,0,0,"BlueCloud","bc09",2021,"2021-06-29",0,"bc09-06-29",FALSE
"826",87,"Valid","7/8","21/06/30","13:10:04","21/06/30","13:09:38.857",-25.143,40.13581,-105.21319,1565.16,1.5,0.7,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE
"827",88,"Valid","8/9","21/06/30","13:20:05","21/06/30","13:19:39.859",-25.141,40.13356,-105.21894,1583.22,1.4,0.7,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE
"828",89,"Valid","8/9","21/06/30","13:30:04","21/06/30","13:29:38.848",-25.152,40.13188,-105.21795,1582.52,1.3,1.2,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE
"829",90,"Valid","7/8","21/06/30","13:40:04","21/06/30","13:39:38.813",-25.187,40.135,-105.2133,1572.78,1.3,0.9,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE
"830",91,"Valid","7/8","21/06/30","13:50:04","21/06/30","13:49:38.782",-25.218,40.13583,-105.2138,1570.53,1.4,1.1,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE
"831",94,"Valid","6/9","21/06/30","14:20:04","21/06/30","14:19:38.702",-25.298,40.13507,-105.21314,1600.29,3.3,1.2,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE
"832",95,"Valid","3/3","21/06/30","14:30:11","21/06/30","14:29:45.760",-25.24,40.13627,-105.21361,1600.29,2,0.6,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE
"833",96,"Valid","8/9","21/06/30","14:40:04","21/06/30","14:39:38.685",-25.315,40.14341,-105.2046,1554.42,1,1.1,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE
"834",97,"Valid","8/9","21/06/30","14:50:04","21/06/30","14:49:38.666",-25.334,40.14292,-105.20384,1549.96,1,1.4,0,0,"BlueCloud","bc09",2021,"2021-06-30",0,"bc09-06-30",FALSE
"835",99,"Valid","5/6","21/07/01","13:10:11","21/07/01","13:09:42.871",-28.129,40.13604,-105.21327,1550.38,3.4,1.1,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE
"836",100,"Valid","8/8","21/07/01","13:20:05","21/07/01","13:19:36.879",-28.121,40.13358,-105.2151,1574.97,1.1,1.2,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE
"837",101,"Valid","7/8","21/07/01","13:30:07","21/07/01","13:29:38.844",-28.156,40.1388,-105.21283,1580.19,2.1,1.8,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE
"838",102,"Valid","8/9","21/07/01","13:40:04","21/07/01","13:39:35.815",-28.185,40.13225,-105.21788,1583.67,1.1,2,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE
"839",103,"Valid","8/9","21/07/01","13:50:04","21/07/01","13:49:35.813",-28.187,40.13214,-105.21822,1581.81,1.2,1.6,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE
"840",104,"Valid","6/8","21/07/01","14:00:04","21/07/01","13:59:35.735",-28.265,40.13185,-105.21812,1600.71,1.9,1.5,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE
"841",105,"Valid","8/9","21/07/01","14:10:11","21/07/01","14:09:42.397",-28.603,40.13573,-105.21319,1564.38,1.1,0.7,0,0,"BlueCloud","bc09",2021,"2021-07-01",0,"bc09-07-01",FALSE
"842",5,"Valid","5/5","21/06/20","13:30:10","21/06/20","13:30:03.597",-6.403,40.13598,-105.21291,1563.86,1.7,0.2,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE
"843",6,"Valid","9/9","21/06/20","13:40:05","21/06/20","13:39:59.051",-5.949,40.13352,-105.21825,1583.68,1.2,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE
"844",7,"Valid","8/8","21/06/20","13:50:05","21/06/20","13:49:59.067",-5.933,40.13731,-105.2096,1560.44,1.3,1,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE
"845",11,"Valid","9/9","21/06/20","14:30:04","21/06/20","14:29:57.971",-6.029,40.13737,-105.2116,1560.25,1.2,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE
"846",12,"Valid","9/9","21/06/20","14:40:04","21/06/20","14:39:57.948",-6.052,40.13723,-105.21151,1559.39,1.2,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE
"847",13,"Valid","8/9","21/06/20","14:50:10","21/06/20","14:50:03.919",-6.081,40.1378,-105.21247,1572.33,1.3,1.1,0,0,"BlueCloud","bc14",2021,"2021-06-20",0,"bc14-06-20",FALSE
"848",14,"Valid","9/9","21/06/21","13:00:04","21/06/21","12:59:54.671",-9.329,40.13738,-105.21161,1562.36,1.3,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE
"849",15,"Valid","9/9","21/06/21","13:10:04","21/06/21","13:09:54.639",-9.361,40.1366,-105.21282,1574.02,1.4,0.9,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE
"850",16,"Valid","9/9","21/06/21","13:20:05","21/06/21","13:19:55.658",-9.342,40.13688,-105.21199,1562.76,1.2,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE
"851",17,"Valid","9/9","21/06/21","13:30:11","21/06/21","13:30:01.669",-9.331,40.13596,-105.21285,1569.34,1.4,3.4,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE
"852",18,"Valid","8/8","21/06/21","13:40:08","21/06/21","13:39:58.618",-9.382,40.13717,-105.21295,1567.73,1.3,0.9,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE
"853",21,"Valid","9/9","21/06/21","14:10:11","21/06/21","14:10:01.535",-9.465,40.13718,-105.21296,1566,1.2,1.3,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE
"854",22,"Valid","5/5","21/06/21","14:20:11","21/06/21","14:20:01.605",-9.395,40.136,-105.21299,1566.13,2,1.2,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE
"855",23,"Valid","9/9","21/06/21","14:30:04","21/06/21","14:29:54.430",-9.57,40.13743,-105.21161,1564,1.2,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE
"856",24,"Valid","9/9","21/06/21","14:40:06","21/06/21","14:39:56.403",-9.597,40.13705,-105.21171,1564.23,1.1,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE
"857",25,"Valid","8/9","21/06/21","14:50:04","21/06/21","14:49:54.428",-9.572,40.13934,-105.20133,1554.2,2.2,1.6,0,0,"BlueCloud","bc14",2021,"2021-06-21",0,"bc14-06-21",FALSE
"858",26,"Valid","7/8","21/06/22","13:00:04","21/06/22","12:59:51.094",-12.906,40.13586,-105.21431,1567.4,1.5,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE
"859",29,"Valid","8/9","21/06/22","13:30:05","21/06/22","13:29:52.066",-12.934,40.13857,-105.21139,1571.66,1.2,1.9,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE
"860",30,"Valid","8/9","21/06/22","13:40:08","21/06/22","13:39:55.048",-12.952,40.13364,-105.21844,1584.08,1.2,1,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE
"861",31,"Valid","8/9","21/06/22","13:50:04","21/06/22","13:49:51.020",-12.98,40.1316,-105.20966,1566.34,1.4,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE
"862",32,"Valid","4/4","21/06/22","14:00:11","21/06/22","13:59:57.408",-13.592,40.13593,-105.21275,1566.37,2.8,0.2,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE
"863",33,"Valid","7/8","21/06/22","14:10:04","21/06/22","14:09:50.920",-13.08,40.13585,-105.2141,1578.82,2,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE
"864",34,"Valid","5/7","21/06/22","14:20:04","21/06/22","14:19:50.886",-13.114,40.13556,-105.21414,1583.8,3.5,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE
"865",35,"Valid","8/9","21/06/22","14:30:09","21/06/22","14:29:55.870",-13.13,40.13746,-105.2141,1568.41,1.2,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE
"866",37,"Valid","7/7","21/06/22","14:50:11","21/06/22","14:49:57.819",-13.181,40.1369,-105.21342,1572.34,1.4,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-22",0,"bc14-06-22",FALSE
"867",38,"Valid","7/7","21/06/23","13:00:11","21/06/23","12:59:54.741",-16.259,40.13585,-105.2129,1553.92,1.4,7.6,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE
"868",39,"Valid","7/8","21/06/23","13:10:09","21/06/23","13:09:52.673",-16.327,40.13587,-105.21383,1569.77,4.1,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE
"869",40,"Valid","8/8","21/06/23","13:20:07","21/06/23","13:19:50.649",-16.351,40.13754,-105.21337,1565.63,1.2,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE
"870",42,"Valid","7/8","21/06/23","13:40:06","21/06/23","13:39:49.653",-16.347,40.13295,-105.21751,1575.45,1.4,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE
"871",43,"Valid","8/9","21/06/23","13:50:06","21/06/23","13:49:49.578",-16.422,40.13589,-105.21122,1566.13,1.5,0.9,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE
"872",46,"Valid","7/8","21/06/23","14:20:06","21/06/23","14:19:49.500",-16.5,40.13568,-105.21417,1571.05,1.4,1,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE
"873",48,"Valid","8/9","21/06/23","14:40:04","21/06/23","14:39:47.453",-16.547,40.13576,-105.21352,1569.4,1.2,1,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE
"874",49,"Valid","3/3","21/06/23","14:50:11","21/06/23","14:49:53.890",-17.11,40.13771,-105.21676,1569.41,2.4,0,0,0,"BlueCloud","bc14",2021,"2021-06-23",0,"bc14-06-23",FALSE
"875",50,"Valid","8/9","21/06/24","13:00:10","21/06/24","12:59:50.428",-19.572,40.13323,-105.21793,1586.25,1.1,1.2,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"876",51,"Valid","7/7","21/06/24","13:10:05","21/06/24","13:09:45.395",-19.605,40.14475,-105.22363,1587.01,1.7,1.1,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"877",52,"Valid","8/9","21/06/24","13:20:05","21/06/24","13:19:45.313",-19.687,40.13574,-105.21294,1563.77,1.2,3.7,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"878",53,"Valid","8/9","21/06/24","13:30:09","21/06/24","13:29:49.347",-19.653,40.13143,-105.2102,1566.08,1.2,0.5,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"879",54,"Valid","6/6","21/06/24","13:40:10","21/06/24","13:39:49.798",-20.202,40.13587,-105.21284,1568.05,1.8,4.7,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"880",55,"Valid","8/9","21/06/24","13:50:09","21/06/24","13:49:49.251",-19.749,40.13579,-105.21289,1574.8,1.3,4.3,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"881",56,"Valid","6/7","21/06/24","14:00:07","21/06/24","13:59:47.278",-19.722,40.13576,-105.21284,1574.37,2,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"882",57,"Valid","8/9","21/06/24","14:10:06","21/06/24","14:09:46.255",-19.745,40.13754,-105.2133,1568.68,1,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"883",58,"Valid","7/9","21/06/24","14:20:04","21/06/24","14:19:44.159",-19.841,40.13576,-105.21293,1596.48,1.4,1.3,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"884",59,"Valid","8/9","21/06/24","14:30:11","21/06/24","14:29:51.205",-19.795,40.13529,-105.21015,1559.51,1.3,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"885",60,"Valid","7/9","21/06/24","14:40:05","21/06/24","14:39:45.165",-19.835,40.13576,-105.21292,1561.25,1.7,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"886",61,"Valid","5/6","21/06/24","14:50:04","21/06/24","14:49:44.145",-19.855,40.13591,-105.21301,1580.55,1.3,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-24",0,"bc14-06-24",FALSE
"887",64,"Valid","7/8","21/06/25","13:20:07","21/06/25","13:19:43.959",-23.041,40.13561,-105.21421,1570.06,1.3,1.1,0,0,"BlueCloud","bc14",2021,"2021-06-25",0,"bc14-06-25",FALSE
"888",69,"Valid","7/8","21/06/25","14:10:10","21/06/25","14:09:46.847",-23.153,40.13347,-105.21778,1580.3,1.5,1.2,0,0,"BlueCloud","bc14",2021,"2021-06-25",0,"bc14-06-25",FALSE
"889",70,"Valid","8/9","21/06/25","14:20:05","21/06/25","14:19:41.813",-23.187,40.1374,-105.20945,1558.45,1.2,1.3,0,0,"BlueCloud","bc14",2021,"2021-06-25",0,"bc14-06-25",FALSE
"890",71,"Valid","5/5","21/06/25","14:30:11","21/06/25","14:29:47.694",-23.306,40.1358,-105.21277,1599.86,1.9,0.7,0,0,"BlueCloud","bc14",2021,"2021-06-25",0,"bc14-06-25",FALSE
"891",73,"Valid","6/7","21/06/25","14:50:04","21/06/25","14:49:40.745",-23.255,40.13645,-105.21259,1576.13,2,0.8,0,0,"BlueCloud","bc14",2021,"2021-06-25",0,"bc14-06-25",FALSE
"892",74,"Valid","8/8","21/06/26","13:00:04","21/06/26","12:59:37.463",-26.537,40.13649,-105.21267,1572.74,1.3,1,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE
"893",75,"Valid","5/5","21/06/26","13:10:11","21/06/26","13:09:44.446",-26.554,40.13588,-105.21282,1571.9,2.3,1.1,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE
"894",76,"Valid","8/9","21/06/26","13:20:09","21/06/26","13:19:42.417",-26.583,40.13585,-105.21389,1573.58,1.7,0.6,0,0,"BlueCloud","bc14",2021,"2021-06-26",0,"bc14-06-26",FALSE
